tabled_Salgsform,tabled_Forrige pris,id,price,title,place,tabled_Antall dører,tabled_CO2 utslipp,tabled_Interiørfarge,tabled_Hjuldrift,tabled_Pris eks omreg,tabled_Avgiftsklasse,tabled_Antall eiere,tabled_Hjuldriftnavn,tabled_Str. lasterom,tabled_Drivstoff,tabled_Antall seter,tabled_Km.stand,tabled_Årsmodell,tabled_Sylindervolum,tabled_Farge,tabled_Effekt,tabled_Karosseri,tabled_Innskudd,tabled_Omregistrering,tabled_Vekt,tabled_Bilen står i,tabled_Årsavgift,tabled_1. gang registrert,tabled_Girkasse,tabled_Reg.nr.,tabled_Fargebeskrivelse
,,87357743,146200,Ford Transit Custom,6507 Kristiansund,,,,,"145 000,-",,,,,,,,,,,,,,"1 200,-",,,Ikke inklusiv,,,,
,,98618555,199000,Opel Corsa,7044 Trondheim,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98618530,89000,BMW 3-serie,4306 Sandnes,,,,,"87 431,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98617768,70660,Volkswagen Golf,1406 Ski,,,,,"67 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98359327,129000,Mercedes-Benz E-Klasse,4031 Stavanger,,,,,"127 431,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98614699,124990,Skoda Superb,0550 Oslo,,,,,"121 330,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98614680,185000,Volkswagen Golf,1364 Fornebu,,,,,"178 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98618404,375000,Audi A3,2320 Furnes,,,,,"368 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98618449,679900,Ford Edge,2001 Lillestrøm,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98618384,588700,BMW X5,2013 Skjetten,,,,,"585 040,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98466315,123660,Audi A6,2000 Lillestrøm,,,,,"120 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98565822,538660,BMW 5-serie,5750 Odda,,,,,"535 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98615965,133660,Nissan Juke,5515 Haugesund,,,,,"130 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98618126,169000,Audi A4,1815 Askim,,,,,"165 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,92269243,265660,BMW 5-serie,2068 Jessheim,,,,,"262 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98617941,119000,MINI Countryman,0977 Oslo,,,,,"115 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98612973,478000,Volkswagen Touareg,0481 Oslo,,,,,"474 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,92992709,26046,Hyundai Galloper,8406 Sortland,,,,,"25 000,-",,,,,,,,,,,,,,"1 046,-",,,Inklusiv,,,,
,,98617796,309000,Mitsubishi Pajero,1617 Fredrikstad,,,,,"305 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98617433,20000,Toyota Corolla,7070 Bosberg,,,,,"18 431,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98617807,420000,Honda CR-V,8008 Bodø,,,,,"413 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98609492,515000,Subaru Outback,1351 Rud,,,,,"508 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98616768,67660,BMW 3-serie,1523 Moss,,,,,"64 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98615897,47500,Ford Transit Connect,1734 Hafslundsøy,,,,,"46 245,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98614845,99500,Mercedes-Benz A-Klasse,3580 Geilo,,,,,"95 840,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98617074,112614,Ford Fiesta,3227 Sandefjord,,,,,"110 000,-",,,,,,,,,,,,,,"2 614,-",,,Ikke inklusiv,,,,
,,90466321,449064,BMW 3-serie,5570 Aksdal,,,,,"443 000,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98617510,59000,Toyota Auris,1473 Lørenskog,,,,,"55 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98616622,31569,Volvo 940,3520 Jevnaker,,,,,"30 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98617471,29569,Citroen C2,4050 Sola,,,,,"28 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98617444,265000,Mercedes-Benz B-Klasse,8008 Bodø,,,,,"258 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98614837,79000,Jeep,2840 Reinsvoll,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,95088879,119660,Nissan Qashqai,1465 Strømmen,,,,,"116 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98617249,199000,Volkswagen Transporter,9409 Harstad,,,,,"197 745,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
,,98616060,13569,Toyota Corolla,9018 Tromsø,,,,,"12 000,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98616531,43569,Ford,4352 Kleppe,,,,,"42 000,-",,,,,,,,,,,,,,"1 569,-",,,,,,,
,,98616097,39969,Nissan X-Trail,4620 Kristiansand,,,,,"38 400,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98615970,389000,Mazda MX-5,4480 Kvinesdal,,,,,"385 027,-",,,,,,,,,,,,,,"3 973,-",,,Inklusiv,,,,
,,98616994,98000,Ford Mondeo,1396 Billingstad,,,,,"94 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98615973,60614,Hyundai i10,4028 Stavanger,,,,,"58 000,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98616981,429000,Volvo XC 60,4341 Bryne,,,,,"425 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,91316848,26569,Volvo V70,1940 Bjørkelangen,,,,,"25 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98613115,178973,Fiat 500,3085 Holmestrand,,,,,"175 000,-",,,,,,,,,,,,,,"3 973,-",,,Inklusiv,,,,
,,98614350,163660,BMW 3-serie,3550 Gol,,,,,"160 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
Auksjon,,98616811,21369,Opel Astra,3170 Sem,5,,,Forhjulsdrift,,Personbil,,,,Bensin,5,152 700 km,2003,1 598 l,Blå,101 Hk,Kombi 5-dørs,,,1 130 kg,,,,Manuell,AA47407,Blå
,,98616286,29069,Volkswagen Passat,5912 Seim,,,,,"27 500,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98608841,579900,Fiat Ducato,3170 Sem,,,,,"578 645,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
,,98616710,779000,Volvo XC 90,2320 Furnes,,,,,"772 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98614157,29900,Ford Mondeo,1391 Vollen,,,,,"28 331,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98614717,45569,Audi A3,5232 Paradis,,,,,"44 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98265079,17000,Mazda 929,7580 Selbu,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,98616267,169000,Ford Transit Connect,9409 Harstad,,,,,"167 745,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
,,98392955,32569,Volkswagen Polo,1607 Fredrikstad,,,,,"31 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98615658,89000,Suzuki Jimny,4580 Lyngdal,,,,,"87 431,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98615292,59900,BMW 3-serie,1400 Ski,,,,,"58 331,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,96475778,99660,Audi A4,0882 Oslo,,,,,"96 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98616184,450000,Subaru Outback,1815 Askim,,,,,"443 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98615152,26569,Mercedes-Benz Vito,7510 Skatval,,,,,"25 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98615428,108569,Chevrolet Tahoe,7670 Inderøy,,,,,"107 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98615834,149900,BMW 1-serie,5309 Kleppestø,,,,,"146 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98615850,49900,Opel Corsa,1473 Lørenskog,,,,,"47 286,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98615747,49000,Ford Focus,2821 Gjøvik,,,,,"45 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98615787,429000,Mitsubishi Outlander,4313 Sandnes,,,,,"422 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98612453,63660,Volkswagen Passat,5015 Bergen,,,,,"60 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98615653,559000,Volvo V60,2320 Furnes,,,,,"552 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98614010,57614,Toyota Corolla,5152 Bønes,,,,,"55 000,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98615050,99000,Toyota RAV4,0661 Oslo,,,,,"95 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98614381,112614,Chevrolet Aveo,7058 Jakobsli,,,,,"110 000,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,86781134,63660,Toyota Prius,2838 Snertingdal,,,,,"60 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98611911,246987,Volkswagen Transporter,3408 Tranby,,,,,"245 000,-",,,,,,,,,,,,,,"1 987,-",,,Inklusiv,,,,
,,98614249,26000,Volvo,9700 Lakselv,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,98614843,289000,Suzuki SX4 S-Cross,4580 Lyngdal,,,,,"285 027,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,98567611,15569,Opel Corsa,5053 Bergen,,,,,"14 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98615277,759000,BMW X5,3400 Lier,,,,,"752 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98614363,144569,Volvo,2345 Ådalsbruk,,,,,"143 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98615255,399000,Mazda CX-5,2007 Kjeller,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98615270,519000,Mercedes-Benz C-Klasse,1473 Lørenskog,,,,,"512 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98615151,419660,Audi RS3,1448 Drøbak,,,,,"416 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98614307,25069,Alfa Romeo 147,4330 Ålgård,,,,,"23 500,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98615206,119000,Kia Rio,5235 Rådal,,,,,"116 386,-",,,,,,,,,,,,,,"2 614,-",,,Ikke inklusiv,,,,
,,98613264,199900,Nissan Navara,3616 Kongsberg,,,,,"198 645,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98614096,40000,Volkswagen Transporter,6869 Hafslo,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,98613690,93560,Nissan Leaf,3420 Lierskogen,,,,,"89 900,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98610484,113999,Nissan Leaf,1054 Oslo,,,,,"110 339,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98614871,59660,Ford Focus,3050 Mjøndalen,,,,,"56 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98614206,49569,Nissan X-Trail,3340 Åmot,,,,,"48 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98614739,329000,Toyota Land Cruiser,4313 Sandnes,,,,,"325 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98614645,39900,Mazda 6,2312 Ottestad,,,,,"38 331,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98614639,138500,Volvo XC 70,1523 Moss,,,,,"136 931,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
Bruktbil til salgs,,98613095,8569,Opel Vectra,0597 Oslo,5,,,Forhjulsdrift,,Personbil,3,,,Bensin,5,227 325 km,2000,"1,8 l",Sølv,116 Hk,Stasjonsvogn,,,1 303 kg,Norge,,12.11.1999,Manuell,AJ49258,
,,98611771,26069,Subaru Forester,7043 Trondheim,,,,,"24 500,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98129769,18000,Ford Taunus,8530 Bjerkvik,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98614482,399000,Mercedes-Benz GLK,4621 Kristiansand,,,,,"395 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98613989,258800,Audi A5,2069 Jessheim,,,,,"255 140,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,95807670,130569,Mercedes-Benz E-Klasse,1470 Lørenskog,,,,,"129 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98464455,198660,Mercedes-Benz E-Klasse,3812 Akkerhaugen,,,,,"195 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,95940634,108660,Ford S-MAX,4307 Sandnes,,,,,"105 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,88743048,322660,BMW X5,2340 Løten,,,,,"319 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
Bruktbil til salgs,,98610853,6569,Volvo 745,1730 Ise,5,,Bege,Bakhjulsdrift,,Personbil,,,,Bensin,5,430 779 km,1989,,Rød,,Stasjonsvogn,,,,Norge,,13.05.1994,Manuell,PX-30496,
,,98614013,799064,Toyota Land Cruiser,7044 Trondheim,,,,,"793 000,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98614331,599800,Audi S4,5238 Rådal,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,98614104,259000,Hyundai ix35,1617 Fredrikstad,,,,,"255 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98614091,128660,Mitsubishi Outlander,2390 Moelv,,,,,"125 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98613263,79660,Toyota Avensis,1352 Kolsås,,,,,"76 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,97954933,47614,Volkswagen Golf,4011 Stavanger,,,,,"45 000,-",,,,,,,,,,,,,,"2 614,-",,,Ikke inklusiv,,,,
,,98614002,82000,BMW 5-serie,1711 Sarpsborg,,,,,,,,,,,,,,,,,,,Inklusiv,,,Inklusiv,,,,
,,70993870,154588,BMW 3-serie,5101 Eidsvågneset,,,,,"151 000,-",,,,,,,,,,,,,,"3 588,-",,,Inklusiv,,,,
Bruktbil til salgs,,98448877,9069,Volkswagen Golf,3158 Andebu,5,,,Forhjulsdrift,,Personbil,6,,,Bensin,5,176 361 km,2000,"1,6 l",Svart,101 Hk,Kombi 5-dørs,,,1 117 kg,Norge,,06.10.1999,Manuell,BD18437,
,,98612695,173660,Audi A4,1352 Kolsås,,,,,"170 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98613334,31569,Volvo S80,6419 Molde,,,,,"30 000,-",,,,,,,,,,,,,,"1 569,-",,,,,,,
,,98613915,135000,Nissan Leaf,0655 Oslo,,,,,,,,,,,,,,,,,,,Inklusiv,,,Ikke inklusiv,,,,
,,98613385,227800,Chevrolet Corvette,2069 Jessheim,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98613890,149000,Audi A4,1473 Lørenskog,,,,,"145 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98613348,36255,Citroen Jumpy,5251 Søreidgrend,,,,,"35 000,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
,,98612656,37614,Ford Focus,3430 Spikkestad,,,,,"35 000,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98613857,129000,BMW 5-serie,3735 Skien,,,,,"125 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98613854,589000,Volvo XC 60,3400 Lier,,,,,"582 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98582690,119000,Mercedes-Benz C-Klasse,4014 Stavanger,,,,,"115 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98609910,46569,Volkswagen Golf,4365 Nærbø,,,,,"45 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98613483,239000,Toyota Auris,1610 Fredrikstad,,,,,"232 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,97485679,513660,Mercedes-Benz S-Klasse,2640 Vinstra,,,,,"510 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,97382302,253660,Audi A6,1449 Drøbak,,,,,"250 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98613311,21569,Hyundai Elantra,4050 Sola,,,,,"20 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98613185,169000,BMW X1,1400 Ski,,,,,"165 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98613139,189000,Volvo V40 Cross Country,2320 Furnes,,,,,"185 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98612893,85000,Saab 9-3,4055 Sola,,,,,"81 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98611608,293660,Land Rover Discovery,1456 Nesoddtangen,,,,,"290 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98611860,48500,Volvo S40,3726 Skien,,,,,"47 000,-",,,,,,,,,,,,,,"1 500,-",,,Inklusiv,,,,
,,98608273,125000,Toyota HiAce,2150 Årnes,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,93377868,189990,Volkswagen Passat,5918 Frekhaug,,,,,"186 330,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,94639500,198255,Toyota HiAce,2954 Beitostølen,,,,,"197 000,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98612951,359000,Mercedes-Benz C-Klasse,1473 Lørenskog,,,,,"353 055,-",,,,,,,,,,,,,,"5 945,-",,,Inklusiv,,,,
,,98612443,62614,Volkswagen Polo,1665 Rolvsøy,,,,,"60 000,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98612082,99000,Toyota Supra,8250 Rognan,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98611095,36046,Volkswagen Transporter,3725 Skien,,,,,"35 000,-",,,,,,,,,,,,,,"1 046,-",,,Inklusiv,,,,
,,98611689,11569,Skoda Octavia,3410 Sylling,,,,,"10 000,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98612646,119000,Subaru Impreza,4055 Sola,,,,,"115 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98612705,79900,Peugeot Boxer,3027 Drammen,,,,,"78 645,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
,,98612655,289000,Opel Mokka,1472 Fjellhamar,,,,,"282 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98612038,329000,Audi Q5,3681 Notodden,,,,,"323 000,-",,,,,,,,,,,,,,"6 000,-",,,Inklusiv,,,,
,,98612609,209000,BMW 5-serie,2316 Hamar,,,,,"207 431,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98612217,123000,Subaru Forester,4055 Sola,,,,,"119 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,97133574,87000,Toyota Prius,3138 Skallestad,,,,,"83 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98612439,259900,Ford Transit,8300 Svolvær,,,,,"257 913,-",,,,,,,,,,,,,,"1 987,-",,,Ikke inklusiv,,,,
,,95966392,61000,Volkswagen Touran,3950 Brevik,,,,,"57 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98612339,78500,Toyota Corolla Verso,1523 Moss,,,,,"74 840,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98611801,16569,Mercedes-Benz C-Klasse,3535 Krøderen,,,,,"15 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98612346,178000,Hyundai ix35,6800 Førde,,,,,"174 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98612280,239000,BMW 3-serie,4313 Sandnes,,,,,"235 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98611936,29569,Suzuki Liana,7168 Lysøysundet,,,,,"28 000,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,90321905,99660,Peugeot 207,6425 Molde,,,,,"96 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98612230,199000,Volvo V70,2007 Kjeller,,,,,"192 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98612151,133500,Peugeot 3008,1523 Moss,,,,,"129 840,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,97539860,35000,Citroen C4,3269 Larvik,,,,,"31 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,93119950,89660,Ford S-MAX,7353 Børsa,,,,,"86 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98610148,27000,"Andre NSU 1200 C 1968, 137 000 km, kr 27 000,-",2032 Maura,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98610374,120500,Chevrolet Corvette,3482 Tofte,,,,,"119 000,-",,,,,,,,,,,,,,"1 500,-",,,Inklusiv,,,,
,,95740961,259987,Isuzu D-max,2825 Gjøvik,,,,,"258 000,-",,,,,,,,,,,,,,"1 987,-",,,Inklusiv,,,,
,,98611926,169000,Lexus CT200h,2316 Hamar,,,,,"165 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98610473,78660,Volkswagen Golf Plus,5305 Florvåg,,,,,"75 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98610968,149000,Lotus Seven,3239 Sandefjord,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,96350952,259900,Mazda CX-5,3039 Drammen,,,,,"256 240,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,95992686,250000,Audi A4,4330 Ålgård,,,,,"246 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98611643,159900,Peugeot Boxer,3027 Drammen,,,,,"158 645,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
,,98603462,158660,Opel Astra,3021 Drammen,,,,,"155 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98611599,389000,Ford Mondeo,5116 Ulset,,,,,"382 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98611535,795000,BMW X5,4352 Kleppe,,,,,,,,,,,,,,,,,,,Inklusiv,,,Ikke inklusiv,,,,
,,98611567,199000,Volkswagen Scirocco,1529 Moss,,,,,"195 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98610493,37000,Hyundai Galloper,3370 Vikersund,,,,,"35 954,-",,,,,,,,,,,,,,"1 046,-",,,Inklusiv,,,,
,,98611459,199900,Ford Transit Custom,1520 Moss,,,,,"197 913,-",,,,,,,,,,,,,,"1 987,-",,,Ikke inklusiv,,,,
,,98585590,279064,Audi A4,0485 Oslo,,,,,"273 000,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,96860501,389000,Ford Ranger,4747 Valle,,,,,"387 013,-",,,,,,,,,,,,,,"1 987,-",,,Inklusiv,,,,
,,98611313,99000,Volkswagen UP!,0609 Oslo,,,,,"95 027,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,95002351,78660,Kia Venga,7092 Tiller,,,,,"75 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98607917,25000,Mercedes-Benz,1850 Mysen,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,92942462,128660,Subaru Outback,7070 Bosberg,,,,,"125 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98610282,34969,Volkswagen Golf,5955 Lindås,,,,,"33 400,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98611087,209000,Volkswagen Polo,0609 Oslo,,,,,"205 027,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,98611124,509000,BMW X5,4313 Sandnes,,,,,"505 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98611067,261000,Volkswagen Passat,0609 Oslo,,,,,"254 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,97520367,46569,Subaru Impreza,3414 Lierstranda,,,,,"45 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,88782282,98000,Ford Galaxy,3965 Herre,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,98610012,390000,Opel Ampera,0776 Oslo,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98259844,135000,Volkswagen Golf,1473 Lørenskog,,,,,"131 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98610894,209000,Peugeot 3008,3262 Larvik,,,,,"202 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98608787,34614,Mitsubishi Colt,3121 Nøtterøy,,,,,"32 000,-",,,,,,,,,,,,,,"2 614,-",,,Ikke inklusiv,,,,
,,98610779,185000,Peugeot 508,3262 Larvik,,,,,"178 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98610818,79900,Peugeot Partner,5257 Kokstad,,,,,"78 645,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
